Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PDIC103,PIC101,A102,M102,A101,M101,A103,M103,R,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,TV101,TH101_SetPoint,TH101_Temperature,TH101_Start,TH101_Status,TH102_SetPoint,TH102_Temperature,TH102_Start,TH102_Status,TH103_SetPoint,TH103_Temperature,TH103_Start,TH103_Status
16:12:52,0,0,0,0,0,0,0,0,170.54,175.08,117.04,104.2,82.61,97.04,94.86,91.37,83.02,0.523333,1.016667,2.742666,1390.056885,5.698,5.043185,14.395,6.046971,1.005,0.61796,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.600006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:13:22,0,0,0,0,0,0,0,0,170.02,175.49,116.22,103.97,82.75,96.92,94.76,90.99,83.07,0.457333,0.982333,2.801333,1395.150879,4.07,-65.217213,14.338,6.255305,1.012,0.590021,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,194.300003,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:13:52,0,0,0,0,0,0,0,0,169.77,174.97,115.76,103.58,82.92,96.92,94.67,90.71,83.16,0.517333,1.030333,2.972,1396.169678,3.246,-89.120088,14.28,6.677151,1.022,0.585752,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,194,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:14:22,0,0,0,0,0,0,0,0,169.6,174.63,115.24,103.2,82.86,96.9,94.67,90.84,83.21,0.467,0.981,2.812,1400.074951,2.382,-118.111493,14.227,6.741512,1.022,0.666444,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,193.699997,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:14:52,0,0,0,0,0,0,0,0,169.47,175.25,114.95,103.01,82.89,96.86,94.69,90.4,83.16,0.500333,0.996,2.856666,1409.15918,1.541,-121.486764,14.17,6.702535,1.035,0.855131,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,193.699997,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:15:22,0,0,0,0,0,0,0,0,168.96,175.08,114.68,102.85,83.11,96.92,94.77,90.35,83.3,0.499333,1.027333,2.907333,1430.128906,0.702,-121.734787,14.111,6.656917,1.041,0.883941,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,193.600006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:15:52,0,0,0,0,0,0,0,0,168.48,174.01,114.6,102.76,83.13,97.16,95.08,90.62,83.41,0.487667,0.976667,2.835333,1416.460205,0.166,-121.768728,14.032,6.959437,1.046,0.859218,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,193.5,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:16:22,0,0,0,0,0,0,0,0,168.24,173.84,114.39,102.5,82.89,97.08,95.04,91,83.26,0.527,1.024333,2.822333,1436.750977,0.166,-121.768867,13.967,8.998623,1.051,0.841401,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,19,194,193.399994,TRUE,FALSE,15,17,TRUE,FALSE,90,90,TRUE,FALSE
16:16:52,0,0,0,0,0,0,0,0,167.73,172.78,114.29,102.38,82.84,97.15,94.93,91.36,83.22,0.552,1.001333,2.701666,1371.973633,0.257,-88.397654,13.911,6.290276,1.053,0.77729,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,193.300003,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:17:22,0,0,0,0,0,0,0,0,167.4,171.91,113.93,101.9,82.05,96.64,94.47,91.83,82.77,0.530667,1.036,2.643,1351.768066,0.301,-63.378668,13.855,6.512111,1.06,0.698293,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,195,193.100006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:17:52,0,0,0,0,0,0,0,0,166.94,171.13,113.68,101.8,82.39,96.79,94.72,91.89,82.88,0.474333,0.987,2.970333,1439.55249,0.324,-37.463965,13.798,6.737439,1.064,0.59957,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,195,193.100006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:18:22,0,0,0,0,0,0,0,0,167.18,172.99,113.7,102.54,83.52,97.44,95.96,91.23,83.61,0.448667,1.027333,2.885666,1439.467529,0.432,7.106818,13.74,6.852222,1.067,0.518288,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,19,195,193.600006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:18:52,0,0,0,0,0,0,0,0,166.83,172.65,113.76,102.74,82.7,97.63,95.76,91.3,83.35,0.447333,1.004333,2.726333,1383.095459,0.465,7.156314,13.682,6.903723,1.073,0.50138,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,195,193.699997,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:19:22,0,0,0,0,0,0,0,0,167.19,172.08,113.59,102.68,82.51,97.22,95.27,91.33,82.94,0.478333,0.999,2.851666,1399.820312,0.514,6.151194,13.643,6.969191,1.073,0.483997,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,195,193.800003,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:19:52,0,0,0,0,0,0,0,0,167.31,172.62,113.42,102.75,82.73,97.28,95.2,90.9,83.11,0.454667,0.997333,2.703333,1393.537842,0.571,6.667507,13.566,6.978861,1.086,0.514584,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,195,194.100006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:20:22,0,0,0,0,0,0,0,0,167.57,172.58,113.32,102.74,82.86,97.31,95.3,91.19,83.17,0.457333,0.995,2.792666,1403.555908,0.575,6.431632,13.507,6.934333,1.089,0.628444,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.199997,TRUE,FALSE,15,17,TRUE,FALSE,90,90,TRUE,FALSE
16:20:52,0,0,0,0,0,0,0,0,167.63,171.72,113.26,102.66,82.77,97.43,95.42,91.5,83.2,0.451333,1.023667,2.727,1395.066162,0.691,6.327571,13.449,6.96177,1.093,0.665293,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.199997,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:21:22,0,0,0,0,0,0,0,0,167.64,171.93,113.13,102.51,82.86,97.52,95.49,91.73,83.2,0.438,1.008333,2.828,1413.149414,0.699,6.373794,13.39,7.054213,1.099,0.653171,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.100006,TRUE,FALSE,15,17,TRUE,FALSE,90,90,TRUE,FALSE
16:21:52,0,0,0,0,0,0,0,0,167.61,171.98,113.15,102.62,83.1,97.71,95.78,91.81,83.32,0.455,0.991667,2.819666,1417.563965,0.719,5.685078,13.327,7.036446,1.102,0.559509,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.100006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:22:22,0,0,0,0,0,0,0,0,167.48,172.22,113.12,102.7,82.71,97.66,95.72,91.76,83.21,0.519667,0.976,2.681,1381.6521,0.826,5.333913,13.269,7.301394,1.119,0.549082,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.100006,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:22:52,0,0,0,0,0,0,0,0,167.22,171.53,112.8,102.23,82.3,97.16,95.13,92.11,82.94,0.492,1.015667,2.770666,1362.465088,0.863,5.721951,3.214,6.845369,1.123,0.748914,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,194,TRUE,FALSE,15,16.9,TRUE,FALSE,90,90,TRUE,FALSE
16:23:22,0,0,0,0,0,0,0,0,167.06,171.2,112.55,102.19,82.66,97.21,95.44,91.79,83.09,0.438,0.972,2.832,1433.100342,0.952,6.495494,13.157,6.776354,0.129,0.894055,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,20,195,194,TRUE,FALSE,15,16.9,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:23:52,0,0,0,0,0,0,0,0,167.12,172.82,112.66,102.69,83.2,97.6,96.01,91.34,83.47,0.456667,1.009,2.833666,1412.979492,0.991,6.594502,13.099,6.755989,1.132,0.910219,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.399994,TRUE,FALSE,15,17,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:24:22,0,0,0,0,0,0,0,0,166.89,172.01,112.7,102.55,82.37,97.43,95.49,91.75,83.09,0.509,1.038667,2.680666,1371.973633,1.035,6.671313,13.045,6.849968,1.134,0.9329,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,194.199997,TRUE,FALSE,15,17,TRUE,FALSE,90,90,TRUE,FALSE
16:24:52,0,0,0,0,0,0,0,0,166.96,171.9,112.6,102.58,82.72,97.37,95.65,91.84,83.06,0.426333,1.011667,2.885333,1417.479004,1.075,6.959025,12.989,6.705041,1.143,0.622113,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.100006,TRUE,FALSE,15,17,TRUE,FALSE,90,90,TRUE,FALSE
16:25:22,0,0,0,0,0,0,0,0,166.91,171.71,112.65,102.89,83.01,97.67,95.9,91.68,83.25,0.474,0.993,2.835666,1419.431885,1.095,6.035545,12.931,6.652797,1.147,0.568452,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.100006,TRUE,FALSE,15,17,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:25:52,0,0,0,0,0,0,0,0,166.84,171.87,112.63,102.86,82.64,97.53,95.56,91.96,83.12,0.481667,1.027667,2.666333,1377.916504,1.2,5.892596,12.871,6.8935,1.152,0.567089,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.100006,TRUE,FALSE,15,17,TRUE,FALSE,90,90,TRUE,FALSE
16:26:22,0,0,0,0,0,0,0,0,166.54,171.87,112.41,102.5,82.18,97.2,95.17,92.03,82.85,0.439,0.992667,2.754666,1370.870117,1.256,5.896993,12.815,7.019423,1.156,0.561576,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,195,193.899994,TRUE,FALSE,15,17,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:26:52,0,0,0,0,0,0,0,0,166.62,171.26,112.3,102.52,82.9,97.31,95.54,91.81,83.12,0.516,1.021333,2.779666,1437.854736,1.304,5.904859,12.757,7.0218,1.159,0.590847,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,195,194.100006,TRUE,FALSE,15,17,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:27:22,0,0,0,0,0,0,0,0,167.01,173.07,112.39,102.96,83.08,97.66,95.95,91.46,83.46,0.534333,1.003,2.865666,1414.168213,1.332,6.356391,12.697,6.936278,1.163,0.593904,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.399994,TRUE,FALSE,15,17,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:27:52,0,0,0,0,0,0,0,0,167.06,171.97,112.31,102.71,82.21,97.41,95.36,92.11,82.92,0.508,1.012,2.657,1364.672607,1.408,6.410322,12.638,7.023119,1.174,0.576002,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,194.100006,TRUE,FALSE,15,17.1,TRUE,FALSE,90,90,TRUE,FALSE
16:28:22,0,0,0,0,0,0,0,0,166.92,171.29,112.27,102.67,82.83,97.4,95.48,91.96,82.99,0.461333,1.035333,2.937666,1432.166504,1.468,6.99844,12.581,7.085742,1.178,0.490697,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,195,194,TRUE,FALSE,15,17.1,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:28:52,0,0,0,0,0,0,0,0,166.56,172.48,112.29,102.86,83.07,97.71,95.91,91.63,83.4,0.464,0.939333,2.9,1407.036621,1,6.594504,12.521,7.026977,1.181,0.518712,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.5,TRUE,FALSE,15,17.1,TRUE,FALSE,90,90,TRUE,FALSE
16:29:22,0,0,0,0,0,0,0,0,166.6,172.11,112.2,102.64,82.53,97.62,95.52,92.06,83.12,0.484333,1.034667,2.730333,1375.794189,1.561,6.441556,12.463,6.97819,1.183,0.658058,0.5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.199997,TRUE,FALSE,15,17.1,TRUE,FALSE,90,90,TRUE,FALSE
16:29:52,0,0,0,0,0,0,0,0,166.74,171.33,112.12,102.54,82.75,97.55,95.66,92.1,83.12,0.445,1.003,2.838666,1409.498779,1.588,6.234877,12.404,7.064892,1.192,0.64056,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,20,194,194.100006,TRUE,FALSE,15,17.1,TRUE,FALSE,90,89.900002,TRUE,FALSE
16:30:22,0,0,0,0,0,0,0,0,166.22,171.22,112.09,102.63,82.78,97.7,95.76,92.11,83.16,0.476,0.907,2.681666,1375.030029,1.676,5.98005,12.359,7.068403,1.194,0.643313,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,21,194,194.100006,TRUE,FALSE,15,17.1,TRUE,FALSE,90,90,TRUE,FALSE
16:30:52,0,0,0,0,0,0,0,0,164.71,170.26,111.67,102.13,83.28,96.96,94.95,91.13,82.67,0.488,0.922667,2.768,1381.821777,1.701,5.855616,12.359,5.869377,1.196,0.520993,0.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,22,194,194.699997,TRUE,FALSE,15,17.1,TRUE,FALSE,90,90,TRUE,FALSE
