Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PIC101,TV101,TH101_SetPoint,TH101_Temperature,TH102_SetPoint,TH102_Temperature,TH103_SetPoint,TH103_Temperature,A104,M104,A101,M101,A103,M107,M106,A106,A107,M103,F101,F102,F103,F104,AV101,AV104,AV105,AV106,AV107,AV108,AV109,FI101_Pulses,TH101_Start,TH101_Status,TH102_Start,TH102_Status,TH103_Start,TH103_Status,T_ERROR_0_C1,T201,T202,T204,T206,T208,T210,T212,PDIC201,PDIC202,PIC201,TV201,TH201_SetPoint,TH201_Temperature,TH202_SetPoint,TH202_Temperature,TH203_SetPoint,TH203_Temperature,A203,M203,AV201,AV203,AV205,AV207,AV208,FI201_Pulses,TH201_Start,TH201_Status,TH202_Start,TH202_Status,TH203_Start,TH203_Status,T_ERROR_0_C2
17:45:00,0,0,0,0,0,0,0,0,100.77,100.96,100.48,100.39,99.68,100.68,100.96,92.24,92.64,0.671667,0.478333,982.884338,0,135,134.899994,0,15.3,125,96.599998,1.712,-0.056403,61.549999,4.000417,11.24,0.21319,-0.413197,11.058,15.556,5.106409,2.610104,2.838099,2.534821,4.191308, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.41,119.75,116.98,109.03,119.09,0.516,0.457333,982.16748,0,150,150,0,30.799999,0,18.5,0.105,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:45:30,0,0,0,0,0,0,0,0,100.81,100.92,100.45,100.24,99.67,100.72,101.17,92.22,90.98,0.791667,0.461667,982.289978,0,135,135,0,15.3,125,96.5,1.712,-0.036834,61.549999,4.000417,11.28,0.243217,-0.447814,11.058,15.557,4.973547,2.609196,2.841019,2.536598,4.221236, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.31,117.44,119.78,117.01,109.05,119.17,0.371667,0.477,982.16748,0,150,149.899994,0,30.799999,0,18.5,0.106,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:46:00,0,0,0,0,0,0,0,0,100.76,100.92,100.47,100.16,99.72,100.72,100.74,92.23,92.94,0.745333,0.471333,983.393616,0,135,135,0,15.3,125,96.5,1.712,0,61.450001,4.049806,11.32,0.166786,-0.382215,11.058,15.56,5.10643,2.60916,2.838751,2.53644,4.247681, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.76,119.27,117.42,119.75,117,109.03,119.16,0.576667,0.443667,982.16748,0,150,149.899994,0,30.9,0,18.5,0.1,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:46:30,0,0,0,0,0,0,0,0,100.8,100.92,100.47,100.05,100,100.69,101.17,92.23,91.93,0.749333,0.478,982.884338,0,135,134.899994,0,15.3,125,96.599998,1.712,0,61.450001,4.049806,11.37,0.223675,-0.259851,11.058,15.561,4.973578,2.609267,2.837021,2.535884,4.162278, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.43,119.76,117,109.04,119.19,0.481,0.445,982.16748,0,150,150,0,30.9,0,18.5,8,0.028108, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:47:00,0,0,0,0,0,0,0,0,100.79,100.92,100.47,100.3,99.76,100.69,100.9,92.19,92.36,0.696,0.477,982.884338,0,135,135,0,15.3,125,96.599998,1.712,0,61.400002,3.994578,11.41,0.22402,-0.178164,11.058,15.561,5.106442,2.60913,2.841771,2.536652,4.199156, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.3,117.42,119.77,117.01,109.04,119.17,0.436,0.441,982.20752,0,150,150,0,30.799999,0,18.5,0.108,-0.163038, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:47:30,0,0,0,0,0,0,0,0,100.74,100.93,100.42,100.42,99.94,100.68,101.2,92.23,93.14,0.722,0.514667,982.714539,0,135,134.899994,0,15.3,125,96.5,1.713,0.007339,61.400002,3.994578,11.45,0.173682,-0.079231,11.047,15.566,5.10643,2.608779,2.838123,2.534793,4.308569, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.42,119.76,117,109.03,119.18,0.385667,0.454667,982.20752,0,150,149.899994,0,30.9,0,18.5,0.108,-0.216164, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:48:00,0,0,0,0,0,0,0,0,100.79,100.93,100.47,100.34,99.68,100.72,101.01,92.24,91.58,0.736667,0.509333,982.289978,0,135,135,0,15.3,125,96.599998,1.713,0.007339,61.349998,4.119135,11.49,0.184473,-0.142533,11.04,5.5665,5.184494,2.609505,2.833823,2.534602,4.295795, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.84,119.29,117.44,119.76,117,109.04,119.17,0.433,0.451,982.20752,0,150,150,0,30.799999,0,18.5,0.108,0.03824, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:48:30,0,0,0,0,0,0,0,0,100.74,100.94,100.49,100.33,99.96,100.71,100.76,92.24,92.83,0.818333,0.549,982.544739,0,135,135,0,15.3,125,96.599998,1.712,0.014602,61.349998,4.119135,11.54,-205.379396,-0.480394,11.031,15.57,5.223596,2.609742,2.836474,2.533006,4.327717, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.28,117.43,119.73,117.01,109.04,119.24,0.398,0.443333,982.20752,0,150,149.899994,0,30.9,0,18.5,0.108,0.165716, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:49:00,0,0,0,0,0,0,0,0,100.72,100.92,100.48,100.26,100.13,100.72,101.07,92.25,93.14,0.754333,0.522,982.035339,0,135,134.899994,0,15.3,125,96.599998,1.712,0.004359,61.25,15.849649,11.58,-149.697295,-0.646257,11.03,15.57,5.223616,2.609835,2.836155,2.533317,4.124231, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.42,119.76,116.99,109.05,119.17,0.412667,0.472333,982.16748,0,150,150,0,30.9,0,18.5,0.108,0.217101, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:49:30,0,0,0,0,0,0,0,0,100.7,100.87,100.43,100.34,99.96,100.68,101.02,92.24,93.2,0.714667,0.445667,982.289978,0,135,135,0,15.3,125,96.599998,1.712,0,61.25,15.849649,11.62,0.230808,-0.688405,11.028,15.572,5.184526,2.60967,2.8345,2.532247,4.228571, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.75,119.34,117.33,119.73,116.97,109,119.19,0.74,0.460333,982.20752,0,150,150,0,30.799999,0,18.5,0.108,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:50:00,0,0,0,0,0,0,0,0,100.79,100.95,100.48,100.35,99.76,100.66,100.7,92.23,92.98,0.689667,0.484333,982.374939,0,135,135,0,15.3,125,96.599998,1.712,0,61.200001,-7.583916,7,0.229707,-0.685796,11.028,15.573,4.973578,2.610533,2.833317,2.533584,4.166676, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.41,119.73,116.99,109.02,119.16,0.372333,0.451667,982.16748,0,150,149.899994,0,30.799999,0,18.5,0.108,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:50:30,0,0,0,0,0,0,0,0,100.77,100.92,100.45,100.18,99.75,100.73,100.92,92.25,91.41,0.591667,0.43,982.884338,0,135,135,0,15.3,125,96.599998,1.712,-0.014602,61.200001,-7.583916,11.7,0.21991,-0.562765,11.022,0.5744,5.10643,2.609843,2.833002,2.533505,4.199122, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.83,119.34,117.42,119.76,116.99,109.04,119.16,0.366667,0.455,982.20752,0,150,149.899994,0,30.700001,0,18.5,0.11,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:51:00,0,0,0,0,0,0,0,0,100.79,100.95,100.49,100.34,99.77,100.72,101.13,92.27,92.82,0.584,0.498333,982.4599,0,135,134.899994,0,15.3,125,96.599998,1.712,-0.007339,61.150002,4.092942,11.74,149.207802,-0.388217,11.02,15.577,4.973547,2.610893,2.833131,2.534554,4.180538, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.72,119.32,117.41,119.77,117,109.04,119.19,0.383,0.448,982.16748,0,150,150,0,30.799999,0,18.5,0.11,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:51:30,0,0,0,0,0,0,0,0,100.73,100.93,100.47,100.46,99.77,100.75,101.07,92.22,92.34,0.739667,0.476333,983.138977,0,135,135,0,15.3,125,96.599998,1.712,0,61.150002,4.092942,11.79,0.184612,-0.327814,11.018,15.579,5.106409,2.610701,2.832504,2.534156,4.345995, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.42,119.77,117,109.03,119.17,0.557,0.444,982.20752,0,150,149.899994,0,30.700001,0,18.5,0.1,0.066174, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:52:00,0,0,0,0,0,0,0,0,100.75,100.93,100.47,100.39,99.88,100.7,100.86,92.25,93.03,0.781,0.493333,983.054138,0,135,135,0,15.3,125,96.599998,1.713,0,61.049999,4.11062,11.83,0.187913,-0.290404,11.012,15.58,4.973568,2.610393,2.831326,2.534204,4.401217, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.31,117.42,119.76,116.99,109.01,119.18,0.378333,0.448667,982.20752,0,150,150,0,30.700001,0,18.5,0.112,0.07346, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:52:30,0,0,0,0,0,0,0,0,100.81,100.97,100.5,100.25,99.83,100.69,100.88,92.25,93,0.704667,0.463333,982.629578,0,135,135,0,15.3,125,96.599998,1.713,0.007339,61.049999,4.11062,11.87,0.203241,-0.344152,11.011,15.582,4.921586,2.611131,2.83159,2.53484,4.211357, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.42,119.71,117,109.03,119.22,0.473333,0.452667,982.20752,0,150,149.899994,0,30.799999,0,18.5,0.112,0.086034, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:53:00,0,0,0,0,0,0,0,0,100.74,100.93,100.46,100.21,100.33,100.75,101.13,92.25,91.09,0.707333,0.585667,982.4599,0,135,135,0,15.3,125,96.599998,1.713,0.020563,61,4.034355,0,0.204724,-0.360848,11.011,15.583,4.880839,2.610495,2.831858,2.535084,4.334621, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.31,117.43,119.77,117,109.01,119.09,0.368333,0.438,982.20752,0,150,150,0,30.700001,0,18.5,0.112,0.098455, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:53:30,0,0,0,0,0,0,0,0,100.69,100.92,100.47,100.16,99.78,100.7,100.43,92.22,92.83,0.671,0.494,982.969177,0,135,134.899994,0,15.3,125,96.599998,1.712,0.017499,61,4.034355,11.95,0.187474,-0.36829,11.004,15.583,4.872869,2.610546,2.831845,2.533257,4.232101, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.29,117.44,119.8,117.02,109.06,119.16,0.431,0.450333,982.20752,0,150,149.899994,0,30.700001,0,18.5,0.114,0.070308, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:54:00,0,0,0,0,0,0,0,0,100.68,100.93,100.45,100.25,99.76,100.68,100.86,92.23,92.97,0.813,0.434333,982.714539,0,135,135,0,15.2,125,96.599998,1.713,0.006187,60.950001,3.992731,11.99,0.161823,-0.379531,11.003,1,4.921056,2.610431,2.832067,2.531382,4.144833, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.43,119.77,117,109.06,119.17,0.569667,0.458667,982.247681,0,150,150,0,30.700001,0,18.5,0.114,0.097582, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:54:30,0,0,0,0,0,0,0,0,100.7,100.92,100.47,100.23,99.62,100.7,101.15,92.23,92.1,0.747667,0.463667,982.4599,0,135,135,0,15.2,125,96.5,1.712,0.007301,60.950001,3.992731,12.02,0.14954,-0.369735,10.994,15.589,4.752011,2.611297,2.826721,2.532012,4.320399, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.3,117.43,119.76,117,109.04,119.17,0.530333,0.457333,982.20752,0,150,150,0,30.700001,0,18.5,0.116,0.086225, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:55:00,0,0,0,0,0,0,0,0,100.69,100.94,100.47,100.18,99.97,100.66,100.94,92.23,93.06,0.676667,0.499667,983.393616,0,135,134.899994,0,15.2,125,96.5,1.712,-0.007934,60.849998,3.980757,12.06,0.172657,-0.416605,9,5.5915,4.50491,2.611243,2.830615,2.531246,4.191669, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.81,119.32,117.42,119.72,117.01,109.04,119.19,0.448,0.448,982.247681,0,150,150,0,30.700001,0,18.5,0.116,0.07346, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:55:30,0,0,0,0,0,0,0,0,100.62,100.92,100.47,100.38,100.38,100.73,101.21,92.24,90.7,0.648,0.42,984.242737,0,135,135,0,15.2,125,96.599998,1.713,-0.022074,60.849998,3.980757,12.1,-165.081082,-0.394307,10.99,15.592,4.50491,2.610642,2.836047,2.531081,4.173605, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.29,117.43,119.77,116.99,109.05,119.19,0.400333,0.445333,982.20752,0,150,149.899994,0,30.700001,0,18.5,0.116,0.107277, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:56:00,0,0,0,0,0,0,0,0,100.7,100.94,100.48,100.32,99.89,100.74,100.9,92.27,92.22,0.687,0.503,982.884338,0,135,134.899994,0,15.2,125,96.599998,1.713,0.007715,60.799999,3.941409,12.14,0.24986,-0.443818,10.988,15.596,4.650875,2.610808,2.830508,2.530362,4.207911, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.71,119.32,117.4,119.83,117.05,109.08,119.17,0.351333,0.456667,982.28772,0,150,150,0,30.700001,0,18.5,0.117,0.107277, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:56:30,0,0,0,0,0,0,0,0,100.69,100.94,100.49,100.28,99.98,100.72,101.03,92.25,92.8,0.707333,0.487,982.035339,0,135,135,0,15.2,125,96.599998,1.713,0.022074,60.799999,3.941409,12.17,2.120962,-0.359909,10.985,15.597,4.687305,2.609995,2.826538,2.529408,4.185946, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.42,119.73,117.01,109.04,119.18,0.416,0.447667,982.28772,0,150,149.899994,0,30.6,0,18.5,0.117,0.086427, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:57:00,0,0,0,0,0,0,0,0,100.71,100.92,100.44,100.22,100.08,100.7,101.06,92.24,92.88,0.611667,0.479667,982.714539,0,135,135,0,15.2,125,96.599998,1.713,0.020349,60.75,4.029126,12.21,0.282344,-0.241648,10.982,9,4.650863,2.610293,2.829255,2.530034,4.234634, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.31,117.43,119.77,117.01,109.04,119.17,0.379667,0.456,982.247681,0,150,149.899994,0,30.6,0,18.5,0.119,0.059194, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:57:30,0,0,0,0,0,0,0,0,100.73,100.94,100.47,100.4,100.11,100.68,100.6,92.21,92.78,0.679667,0.509333,983.478577,0,135,134.899994,0,15.2,125,96.699997,1.713,0.014602,60.75,4.029126,12.24,146.634788,-0.333032,10.977,4,4.319993,2.610307,2.826506,2.531508,4.28591, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.3,117.42,119.77,117,109.04,119.24,0.366,0.468333,982.28772,0,150,150,0,30.6,0,18.5,0.119,0.03673, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:58:00,0,0,0,0,0,0,0,0,100.71,100.94,100.44,100.4,100.02,100.69,101.16,92.24,93.02,0.588333,0.484333,982.714539,0,135,135,0,15.2,125,96.699997,1.713,0.020563,60.650002,4.029132,12.27,-145.592975,-0.321199,10.976,15.6,4.319997,2.609783,2.828174,2.531953,4.200902, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.32,117.41,119.75,116.99,109.02,119.14,0.375667,0.464333,982.28772,0,150,150,0,30.6,0,18.5,0.119,0.06021, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:58:30,0,0,0,0,0,0,0,0,100.71,100.9,100.45,100.3,99.93,100.68,101.2,92.26,92,0.778667,0.460333,982.4599,0,135,135,0,15.2,125,96.699997,1.711,0,60.650002,4.029132,12.31,0.161806,-0.390961,10.97,15.6,4.320013,2.610558,2.830089,2.53057,4.263633, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.35,117.43,119.76,117,109.04,119.18,0.417,0.45,982.247681,0,150,149.899994,0,30.6,0,18.5,0.119,0.086428, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:59:00,0,0,0,0,0,0,0,0,100.67,100.93,100.42,100.26,99.77,100.69,101.12,92.25,92.78,0.737,0.503333,982.714539,0,135,135,0,15.2,125,96.699997,1.712,-0.014677,60.599998,3.941418,12.34,-8.449701,-0.423348,6,15.6,4.135116,2.610744,2.82919,2.53001,4.34149, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.32,117.43,119.77,117,109.04,119.18,0.382333,0.467667,982.28772,0,150,150,0,30.6,0,18.5,0.119,0.066196, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
17:59:30,0,0,0,0,0,0,0,0,100.72,100.92,100.47,100.42,99.39,100.7,101.08,92.24,92.53,0.76,0.497333,982.374939,0,135,134.899994,0,15.2,125,96.699997,1.711,-0.024062,60.599998,3.941418,0,0.088669,-0.443447,6,15.6,3.989117,2.610425,2.828589,2.530311,4.219161, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.77,119.31,117.42,119.76,117,109.03,119.19,0.661667,0.441,982.327881,0,150,150,0,30.6,0,18.5,0.119,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
18:00:00,0,0,0,0,0,0,0,0,100.73,100.95,100.48,100.36,100.3,100.71,101.02,92.27,91.61,0.648,0.525667,982.969177,0,135,135,0,15.2,125,96.800003,1.71,-0.042305,60.549999,4.029129,12.4,0.057362,-102.540252,6,15.6,3.783613,2.610067,2.829518,2.530929,4.217031, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.78,119.31,117.44,119.77,117.01,109.04,119.18,0.428333,0.467667,982.28772,0,150,150,0,30.6,0,18.5,0.119,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
18:00:30,0,0,0,0,0,0,0,0,100.69,100.91,100.47,100.26,99.68,100.78,100.97,92.25,92.51,0.586667,0.459,983.054138,0,135,135,0,15.2,125,96.800003,1.711,-0.061665,60.549999,4.029129,12.43,134.377232,-128.521927,6,15.608,3.783598,2.610855,2.828276,2.530587,4.184255, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.32,117.42,119.77,117,109.03,119.16,0.420333,0.463333,982.327881,0,150,149.899994,0,30.5,0,18.5,0.119,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
18:01:00,0,0,0,0,0,0,0,0,100.65,100.92,100.47,100.29,99.85,100.72,101.14,92.25,93.13,0.698,0.535333,982.629578,0,135,135,0,15.1,125,96.800003,1.711,-0.04843,60.450001,4.029129,12.46,0.100103,-151.861695,10.959,15,3.744512,2.611426,2.826044,2.530411,4.316516, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.87,119.29,117.43,119.77,117.01,109.04,119.26,0.399667,0.462667,982.327881,0,150,150,0,30.5,0,18.5,0.12121,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
18:01:30,0,0,0,0,0,0,0,0,100.72,100.93,100.47,100.46,99.78,100.7,101.2,92.23,92.61,0.655333,0.504333,982.374939,0,135,135,0,15.1,125,96.800003,1.711,-0.028434,60.450001,4.029129,12.49,-12.301063,-9.105082,10.957,15,3.666428,2.609742,2.82514,2.530061,4.327634, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.79,119.28,117.43,119.77,117,109.05,119.16,0.381333,0.461667,982.327881,0,150,150,0,30.5,0,18.5,0.12121,0, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
18:02:00,0,0,0,0,0,0,0,0,100.72,100.93,100.47,100.4,99.81,100.69,101.08,92.22,92.74,0.681333,0.563,982.884338,0,135,134.899994,0,15.2,125,96.800003,1.711,0,60.400002,3.941418,12.52,-15.481524,148.302166,10.953,15,3.533568,2.61045,2.826157,2.532058,4.32151, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.82,119.31,117.51,119.87,117.09,109.12,119.17,0.402,0.459333,982.327881,0,150,150,0,30.5,0,18.5,0.12121,0.073123, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
18:02:30,0,0,0,0,0,0,0,0,100.68,100.92,100.45,100.28,99.48,100.67,100.62,92.25,93.09,0.714667,0.483333,982.035339,0,135,134.899994,0,15.1,125,96.800003,1.711,0,60.400002,3.941418,12.55,-16.367372,133.827717,10.947,15.616,3.533589,2.610743,2.825059,2.529837,4.397383, TRUE , FALSE , FALSE , FALSE , FALSE , TRUE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , TRUE , FALSE , FALSE ,118.8,119.32,117.42,119.76,116.98,109.04,119.21,0.319333,0.452333,982.28772,0,150,150,0,30.6,0,18.5,0.12121,0.081174, FALSE , FALSE , FALSE , FALSE , TRUE ,TRUE , TRUE , FALSE , TRUE , FALSE , FALSE , FALSE , FALSE 
