Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PDIC103,PIC101,A102,M102,A101,M101,A103,M103,R,P101,P102,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,TV101,H103_heating_power,H105_heating_power,H107_heating_power,H109_heating_power,H111_heating_power,H113_heating_power,TH101_SetPoint,TH101_Temperature,TH101_Start,TH101_Status,TH102_SetPoint,TH102_Temperature,TH102_Start,TH102_Status,TH103_SetPoint,TH103_Temperature,TH103_Start,TH103_Status,FI101_Pulses,PS102,PS103,PS104,LS101,LS102,LS103,LS104,HT_EN_0,HT_ON,T_ERROR_0,SP_OK
29/04/2023 19:51:27,0,0,0,0,0,0,0,0,110.78,111.31,110.01,109.19,109.25,110.54,109.19,108.48,91.31,0.873,0.154667,0,1406.694824,7.25,0.328331,8,0,4.753,3.532309,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,125.199997,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:51:57,0,0,0,0,0,0,0,0,110.41,110.95,109.79,108.76,108.88,110.16,108.63,108.82,91.43,0.834,0.176,0.000333,1384.366699,7.25,0.258079,8,0,4.7786,3.536428,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,125.099998,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:52:27,0,0,0,0,0,0,0,0,110.11,110.61,109.4,108.46,108.68,109.92,108.56,108.47,91.28,0.962,0.105333,0.000333,1385.640137,7.25,0.272762,8,0,4.8272,3.602541,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,125,125,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:52:57,0,0,0,0,0,0,0,0,110.74,111.24,110.29,109.41,109.61,110.75,110.3,105.84,91.19,0.938333,0.147,0.000333,1417.986328,7.26,0.258079,8,0,4.8524,3.592714,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,125,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:53:27,0,0,0,0,0,0,0,0,110.86,111.35,110.09,109.16,109.4,110.53,109.21,106.59,91.32,0.981333,0.153,0,1407.204346,7.26,0.328341,8,0,4.8776,3.584134,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,125.099998,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:53:57,0,0,0,0,0,0,0,0,110.59,111.07,109.71,108.84,109.07,110.33,108.94,108.7,91.38,0.900333,0.156,0,1394.384766,7.26,0.328341,8,0,4.8992,3.582234,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,125,125,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:54:27,0,0,0,0,0,0,0,0,110.24,110.74,109.32,108.5,108.75,110.03,108.69,108.57,91.39,0.925,0.163,0,1382.414062,7.26,0.272762,8,0,4.9196,3.575472,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,125,124.900002,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:54:57,0,0,0,0,0,0,0,0,110.42,110.89,109.66,108.89,109.14,110.36,109.52,107.74,91.28,0.932333,0.104,0.000333,1401.601074,7.26,0.258079,8,0,4.9608,3.402721,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,124,124.800003,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:55:27,0,0,0,0,0,0,0,0,110.88,111.37,110.19,109.35,109.63,110.73,109.97,105.37,91.25,1.009333,0.116667,0.000333,1419.599365,7.26,0.205623,8,0,4.981,3.245464,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,124.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:55:57,0,0,0,0,0,0,0,0,110.81,111.28,109.85,109.05,109.24,110.49,109.14,107.68,91.34,0.841,0.141,0,1405.676025,7.27,0,8,0,5.0024,3.081402,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,124.900002,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:56:27,0,0,0,0,0,0,0,0,110.45,110.95,109.46,108.68,108.8,110.21,108.77,108.68,91.44,0.931667,0.185667,0,1388.017334,7.27,0.073382,8,0,5.0024,2.97072,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,126,125,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:56:57,0,0,0,0,0,0,0,0,110.18,110.67,109.18,108.44,108.48,109.98,108.58,108.54,91.36,0.869667,0.118,0,1384.621338,7.27,0.258067,8,0,5,2.963664,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,125,125.099998,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:57:27,0,0,0,0,0,0,0,0,110.72,111.16,110.04,109.29,109.46,110.66,110.26,107.22,91.2,0.994667,0.121333,0.000333,1418.920166,7.27,0.272749,8,0,5.085,1.847185,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,125,125.099998,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:57:57,0,0,0,0,0,0,0,0,110.97,111.42,110.11,109.28,109.46,110.66,109.56,105.81,91.29,1.022333,0.145,0,1412.043457,7.28,0.258067,8,0,5.1062,2.290178,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,126,125.300003,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:58:27,0,0,0,0,0,0,0,0,110.73,111.22,109.77,108.98,109.1,110.43,109.14,108.69,91.35,0.959667,0.164667,0,1397.101318,7.28,0.328331,8,0,5.1266,2.974599,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,126,125.5,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:58:57,0,0,0,0,0,0,0,0,110.25,110.77,109.26,108.51,108.63,110.04,108.67,108.68,91.41,0.904333,0.175667,0,1377.320068,7.28,0.328335,8,0,5.147,3.366052,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,126,125.5,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:59:27,0,0,0,0,0,0,0,0,110.31,110.8,109.5,108.79,108.91,110.18,109.33,108.07,90.65,0.959667,0.117,0,1399.138916,7.28,0.272762,8,0,5.147,3.557459,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,125,125.300003,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 19:59:57,0,0,0,0,0,0,0,0,110.88,111.37,110.25,109.48,109.3,110.78,110.26,104.72,91.13,0.942667,0.132,0,1421.212402,7.29,0.258079,8,0,5.2086,2.611073,0.8,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,125.400002,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:00:27,0,0,0,0,0,0,0,0,110.9,111.37,110.02,109.21,109.3,110.57,109.3,107.17,91.33,0.922667,0.134333,0,1407.204346,7.29,0.328335,8,0,5.2296,2.979934,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,125,125.400002,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:00:57,0,0,0,0,0,0,0,0,110.65,111.14,109.68,108.89,109.01,110.37,109.07,108.82,91.32,0.873,0.148,0.000333,1396.082764,7.29,0.328331,8,0,5.2504,2.959343,0.8,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,126,125.5,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:01:27,0,0,0,0,0,0,0,0,110.15,110.66,109.14,108.37,108.53,109.9,108.53,108.6,91.36,0.89,0.157667,0,1376.301514,7.29,0.258067,8,0,5.2714,2.96582,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,127,125.5,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.300003,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:01:57,0,0,0,0,0,0,0,0,110.45,110.98,109.89,109.14,109.33,110.48,110,108.32,91.14,0.957667,0.108333,0,1417.646729,7.29,0.258067,8,0,5.291,2.972588,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,126,125.699997,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:02:27,0,0,0,0,0,0,0,0,110.93,111.39,110.15,109.31,109.63,110.74,109.3,103.79,91.27,0.897667,0.143667,0,1412.977295,7.29,0.205613,8,0,5.3332,2.962845,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,126,126,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:02:57,0,0,0,0,0,0,0,0,110.71,111.23,109.88,109.05,109.4,110.58,109.08,108.56,91.33,0.939333,0.140667,0,1401.346191,7.29,0,8,0,5.3542,2.981341,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,126,126,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:03:27,0,0,0,0,0,0,0,0,110.42,110.95,109.5,108.72,108.96,110.2,108.72,108.87,91.41,0.940333,0.164667,0,1386.234375,7.3,0,8,0,5.3754,2.979334,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22,60,60,60,60,60,60,126,125.900002,TRUE,FALSE,0,15.1,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:03:57,0,0,0,0,0,0,0,0,110.19,110.67,109.26,108.52,108.75,110.02,108.69,108.58,91.39,0.946,0.155333,0,1381.47998,7.3,0.073386,8,0,5.3936,2.984961,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25,60,60,60,60,60,60,126,125.900002,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:04:27,0,0,0,0,0,0,0,0,110.72,111.24,110.21,109.47,109.6,110.77,110.45,106.49,91.2,0.924333,0.111333,0,1422.14624,7.3,0.258079,8,0,5.4096,3.007968,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,127,126,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:04:57,0,0,0,0,0,0,0,0,111.16,111.59,110.41,109.58,109.67,110.81,109.64,106.48,91.34,1.054667,0.153667,0,1415.778809,7.3,0.272762,8,0,5.4462,2.841006,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,127,126.300003,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:05:27,0,0,0,0,0,0,0,0,110.68,111.19,109.82,109.01,109.19,110.5,108.99,108.95,91.4,0.904333,0.192,0,1394.894043,7.31,0.258079,8,0,5.4634,2.726413,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,127,126.599998,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:05:57,0,0,0,0,0,0,0,0,110.15,110.7,109.25,108.48,108.6,110.05,108.51,108.72,91.18,0.950333,0.156333,0,1376.895508,7.31,0.328335,8,0,5.4824,2.616307,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,128,126.599998,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:06:27,0,0,0,0,0,0,0,0,110.55,111.07,110.02,109.27,109.41,110.59,110.23,108.25,91.25,0.968667,0.115,0,1412.552734,7.31,0.328331,8,0,5.4824,2.53829,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,127,126.699997,TRUE,FALSE,0,15.2,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:06:57,0,0,0,0,0,0,0,0,110.96,111.42,110.26,109.42,109.69,110.84,109.96,106.54,91.36,0.946667,0.142333,0,1416.543213,7.31,0.272749,8,0,5.4824,2.560613,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,127,126.900002,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:07:27,0,0,0,0,0,0,0,0,110.72,111.25,109.93,109.1,109.41,110.59,109.41,108.98,91.42,0.968,0.186667,0,1400.327637,7.31,0.258067,8,0,5.5526,1.637376,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,128,126.900002,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:07:57,0,0,0,0,0,0,0,0,110.2,110.77,109.35,108.58,108.81,110.06,108.82,108.78,91.49,1.014667,0.194667,0,1377.82959,7.31,0.205613,8,0,5.5726,2.009347,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,128,127.099998,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:08:27,0,0,0,0,0,0,0,0,110.26,110.79,109.59,108.85,109.04,110.26,109.48,108.33,91.37,0.988667,0.116333,0,1396.422363,7.32,0,8,0,5.5916,2.555107,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,129,127.400002,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:08:57,0,0,0,0,0,0,0,0,110.98,111.49,110.46,109.64,110,110.99,110.62,106.1,91.31,0.961667,0.156667,0,1421.636963,7.32,0.073386,7,0,5.6112,2.935554,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,19,60,60,60,60,60,60,128,127.699997,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:09:27,0,0,0,0,0,0,0,0,110.88,111.43,110.19,109.36,109.72,110.82,109.76,108.98,91.43,0.991,0.205667,0,1408.477783,7.32,0.258079,7,34.277944,5.6314,3.11908,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19,60,60,60,60,60,60,128,127.900002,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.400002,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:09:57,0,0,0,0,0,0,0,0,110.26,110.85,109.36,108.58,108.82,110.06,108.71,108.93,91.52,0.938333,0.204667,0,1376.046631,7.33,0.272762,7,45.44111,5.6718,2.790546,0.8,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,128,127.900002,TRUE,FALSE,0,15.3,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:10:27,0,0,0,0,0,0,0,0,110.17,110.69,109.49,108.7,109.01,110.17,109.46,108.39,91.41,0.873667,0.103,0,1392.092285,7.33,0.376891,7,34.277944,5.6718,2.846286,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,128,127.800003,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:10:57,0,0,0,0,0,0,0,0,110.87,111.39,110.39,109.59,109.98,110.95,110.65,106.35,91.31,0.972,0.153333,0,1419.429687,7.33,0.414457,7,0,5.7106,2.869615,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,128,127.900002,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:11:27,0,0,0,0,0,0,0,0,110.92,111.46,110.3,109.45,109.83,110.88,109.94,108.9,91.39,0.999333,0.170333,0,1410.939697,7.33,0.376884,7,0,5.7302,2.525479,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19,60,60,60,60,60,60,128,128,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:11:57,0,0,0,0,0,0,0,0,110.33,110.9,109.5,108.63,109.02,110.15,108.85,109,91.57,0.975,0.230333,0,1376.131592,7.33,0.258067,7,0,5.7492,2.749336,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23,60,60,60,60,60,60,128,128,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:12:27,0,0,0,0,0,0,0,0,110.07,110.62,109.36,108.56,108.84,110.06,109.18,108.57,91.5,0.962333,0.121667,0,1385.130859,7.33,0.205613,7,0,5.787,2.804555,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,128,127.900002,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:12:57,0,0,0,0,0,0,0,0,110.67,111.25,110.27,109.48,109.82,110.78,110.56,107.77,91.28,1.045,0.112667,0,1417.307129,7.33,0,9.6,0,5.807,2.790379,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,128,127.900002,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:13:27,0,0,0,0,0,0,0,0,111.03,111.56,110.48,109.63,110.07,111.03,110.28,108.12,91.41,0.910333,0.144667,0.000333,1422.995361,7.34,0,9.6,-89.122667,5.807,2.745816,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19,60,60,60,60,60,60,127,128.100006,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:13:57,0,0,0,0,0,0,0,0,110.8,111.35,110.11,109.21,109.62,110.7,109.56,109.32,91.49,0.979667,0.200667,0,1395.997559,7.34,0.073386,9.6,-118.143497,5.8466,2.760694,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20,60,60,60,60,60,60,128,128.100006,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:14:27,0,0,0,0,0,0,0,0,109.96,110.57,109.15,108.32,108.71,109.89,108.55,108.76,91.58,0.858333,0.187333,0,1368.575684,7.34,0.258079,9.6,-89.128045,5.8666,2.436314,0.8,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,24,60,60,60,60,60,60,128,127.900002,TRUE,FALSE,0,15.4,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
29/04/2023 20:14:57,0,0,0,0,0,0,0,0,110.44,110.99,110.01,109.28,109.31,110.57,110.43,108.39,91.18,0.990333,0.107,0,1415.014893,7.34,0.272762,9.6,0,5.886,3.165999,0.8,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21,60,60,60,60,60,60,128,127.800003,TRUE,FALSE,0,15.5,TRUE,FALSE,105,94.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
